30.2100000000000	41.9900000000000	30	1	0	0	0
28.9100000000000	41.9100000000000	30	1	0	0	0
27.6100000000000	41.6800000000000	30	1	0	0	0
26.3600000000000	41.3100000000000	30	1	0	0	0
25.1600000000000	40.8000000000000	30	1	0	0	0
24.0100000000000	40.1600000000000	30	1	0	0	0
22.9500000000000	39.3900000000000	30	1	0	0	0
21.9900000000000	38.5200000000000	30	1	0	0	0
21.1200000000000	37.5300000000000	30	1	0	0	0
20.3700000000000	36.4500000000000	30	1	0	0	0
19.7500000000000	35.3100000000000	30	1	0	0	0
19.2600000000000	34.0900000000000	30	1	0	0	0
18.9100000000000	32.8300000000000	30	1	0	0	0
18.7000000000000	31.5500000000000	30	1	0	0	0
18.6500000000000	30.7800000000000	30	1	0	0	0
17.2000000000000	30.1300000000000	30	1	0	0	0
15.8000000000000	29.3300000000000	30	1	0	0	0
14.4800000000000	28.4100000000000	30	1	0	0	0
13.5700000000000	27.6700000000000	30	1	0	0	0
12.3400000000000	26.4900000000000	30	1	0	0	0
11.2000000000000	25.1800000000000	30	1	0	0	0
10.1600000000000	23.7600000000000	30	1	0	0	0
9.76000000000000	23.1300000000000	30	1	0	0	0
8.86000000000000	21.5300000000000	30	1	0	0	0
8.08000000000000	19.8400000000000	30	1	0	0	0
7.43000000000000	18.0500000000000	30	1	0	0	0
7.11000000000000	16.9700000000000	30	1	0	0	0
6.67000000000000	15.0600000000000	30	1	0	0	0
6.36000000000000	13.1000000000000	30	1	0	0	0
6.29000000000000	12.3400000000000	30	1	0	0	0
8.67000000000000	9.54000000000000	30	1	0	0	0
12.1000000000000	6.49000000000000	30	1	0	0	0
15.9500000000000	3.99000000000000	30	1	0	0	0
20.1400000000000	2.11000000000000	30	1	0	0	0
24.5700000000000	0.890000000000000	30	1	0	0	0
26.6900000000000	0.560000000000000	30	1	0	0	0
28.2200000000000	1.72000000000000	30	1	0	0	0
29.6400000000000	2.96000000000000	30	1	0	0	0
30.9500000000000	4.28000000000000	30	1	0	0	0
32.1500000000000	5.70000000000000	30	1	0	0	0
32.9300000000000	6.74000000000000	30	1	0	0	0
33.8700000000000	8.21000000000000	30	1	0	0	0
34.6900000000000	9.73000000000000	30	1	0	0	0
35.3700000000000	11.2800000000000	30	1	0	0	0
35.9400000000000	12.9800000000000	30	1	0	0	0
36.3200000000000	14.5500000000000	30	1	0	0	0
36.5600000000000	16.1200000000000	30	1	0	0	0
36.6600000000000	17.6900000000000	30	1	0	0	0
36.6400000000000	18.8200000000000	30	1	0	0	0
36.4700000000000	20.4800000000000	30	1	0	0	0
37.5500000000000	21.2500000000000	30	1	0	0	0
38.5300000000000	22.1200000000000	30	1	0	0	0
39.3900000000000	23.0900000000000	30	1	0	0	0
40.1500000000000	24.1600000000000	30	1	0	0	0
40.7900000000000	25.3100000000000	30	1	0	0	0
41.2800000000000	26.5100000000000	30	1	0	0	0
41.6400000000000	27.7800000000000	30	1	0	0	0
41.8600000000000	29.0700000000000	30	1	0	0	0
41.9300000000000	30.3700000000000	30	1	0	0	0
41.8500000000000	31.6800000000000	30	1	0	0	0
41.6300000000000	32.9800000000000	30	1	0	0	0
41.2700000000000	34.2200000000000	30	1	0	0	0
40.7600000000000	35.4400000000000	30	1	0	0	0
40.1200000000000	36.5800000000000	30	1	0	0	0
39.3600000000000	37.6400000000000	30	1	0	0	0
38.4800000000000	38.6200000000000	30	1	0	0	0
37.5000000000000	39.4900000000000	30	1	0	0	0
36.4400000000000	40.2300000000000	30	1	0	0	0
35.2800000000000	40.8600000000000	30	1	0	0	0
34.0700000000000	41.3600000000000	30	1	0	0	0
32.8200000000000	41.7100000000000	30	1	0	0	0
31.5200000000000	41.9200000000000	30	1	0	0	0
